species,Longitude,Latitude,Elevation_ft,Date,ppt_in,tmean_ F
HEMU3,-105.0194,37.7775,8356,2004-11,2.2,33.4
HEMU3,-105.0194,37.7775,8356,2004-12,1.12,31.8
HEMU3,-105.0194,37.7775,8356,2005-01,3.36,33.7
,,,,,,
HEMU3,-107.866,37.3661,7198,1991-01,1.58,22.3
HEMU3,-107.866,37.3661,7198,1991-02,0.68,33.3
HEMU3,-107.866,37.3661,7198,1991-03,3.93,33.5
HEMU3,-107.866,37.3661,7198,1991-04,0.15,41.1
HEMU3,-107.866,37.3661,7198,1991-05,0.72,51
HEMU3,-107.866,37.3661,7198,1991-06,1.17,59.4
HEMU3,-107.866,37.3661,7198,1991-07,2.51,66.2
HEMU3,-107.866,37.3661,7198,1991-08,2.52,66.4
HEMU3,-107.866,37.3661,7198,1991-09,3.24,58.8
HEMU3,-107.866,37.3661,7198,1991-10,0.79,50.3
HEMU3,-107.866,37.3661,7198,1991-11,3.98,33.1
HEMU3,-107.866,37.3661,7198,1991-12,2.09,27.1
HEMU3,-107.866,37.3661,7198,1992-01,0.9,23.6
HEMU3,-107.866,37.3661,7198,1992-02,1.87,31.6
HEMU3,-107.866,37.3661,7198,1992-03,2.73,39
HEMU3,-107.866,37.3661,7198,1992-04,0.95,48.8
HEMU3,-107.866,37.3661,7198,1992-05,3.92,54.3
HEMU3,-107.866,37.3661,7198,1992-06,0.79,59.4
HEMU3,-107.866,37.3661,7198,1992-07,3.22,63.6
HEMU3,-107.866,37.3661,7198,1992-08,2.89,64.3
HEMU3,-107.866,37.3661,7198,1992-09,1.9,58.1
HEMU3,-107.866,37.3661,7198,1992-10,1.33,50.9
HEMU3,-107.866,37.3661,7198,1992-11,1.03,31.4
HEMU3,-107.866,37.3661,7198,1992-12,3.49,22.4
HEMU3,-107.866,37.3661,7198,1993-01,5.35,27.8
HEMU3,-107.866,37.3661,7198,1993-02,4.64,29.3
HEMU3,-107.866,37.3661,7198,1993-03,1.56,38
HEMU3,-107.866,37.3661,7198,1993-04,0.54,43.8
HEMU3,-107.866,37.3661,7198,1993-05,1.67,53.1
HEMU3,-107.866,37.3661,7198,1993-06,0.43,59.9
HEMU3,-107.866,37.3661,7198,1993-07,0.2,65.1
HEMU3,-107.866,37.3661,7198,1993-08,4.53,64.2
HEMU3,-107.866,37.3661,7198,1993-09,1.35,56.6
HEMU3,-107.866,37.3661,7198,1993-10,1.61,46.6
HEMU3,-107.866,37.3661,7198,1993-11,1.86,32.1
HEMU3,-107.866,37.3661,7198,1993-12,0.59,26.7
HEMU3,-107.866,37.3661,7198,1994-01,0.38,29.2
HEMU3,-107.866,37.3661,7198,1994-02,2.46,26.4
HEMU3,-107.866,37.3661,7198,1994-03,1.21,40.9
HEMU3,-107.866,37.3661,7198,1994-04,3.46,44.8
HEMU3,-107.866,37.3661,7198,1994-05,1.54,53
HEMU3,-107.866,37.3661,7198,1994-06,0.76,65
HEMU3,-107.866,37.3661,7198,1994-07,0.86,68.1
HEMU3,-107.866,37.3661,7198,1994-08,1.61,68.1
HEMU3,-107.866,37.3661,7198,1994-09,2.86,59.7
HEMU3,-107.866,37.3661,7198,1994-10,2.91,46
HEMU3,-107.866,37.3661,7198,1994-11,3.46,33
HEMU3,-107.866,37.3661,7198,1994-12,1.41,31.7
HEMU3,-107.866,37.3661,7198,1995-01,2.38,26.6
HEMU3,-107.866,37.3661,7198,1995-02,1.34,37.4
HEMU3,-107.866,37.3661,7198,1995-03,5.26,38.5
HEMU3,-107.866,37.3661,7198,1995-04,1.79,41.4
HEMU3,-107.866,37.3661,7198,1995-05,2.32,48
HEMU3,-107.866,37.3661,7198,1995-06,1.97,58
HEMU3,-107.866,37.3661,7198,1995-07,1.35,65.6
HEMU3,-107.866,37.3661,7198,1995-08,2.84,68.7
HEMU3,-107.866,37.3661,7198,1995-09,1.85,59.8
HEMU3,-107.866,37.3661,7198,1995-10,0.08,48.7
HEMU3,-107.866,37.3661,7198,1995-11,0.69,40.4
HEMU3,-107.866,37.3661,7198,1995-12,0.79,31.4
HEMU3,-107.866,37.3661,7198,1996-01,2.25,27
HEMU3,-107.866,37.3661,7198,1996-02,1.57,35
HEMU3,-107.866,37.3661,7198,1996-03,1.53,37.5
HEMU3,-107.866,37.3661,7198,1996-04,0.68,45.7
HEMU3,-107.866,37.3661,7198,1996-05,0.05,56.6
HEMU3,-107.866,37.3661,7198,1996-06,1.79,65.5
HEMU3,-107.866,37.3661,7198,1996-07,1.97,69.6
HEMU3,-107.866,37.3661,7198,1996-08,1.44,67.4
HEMU3,-107.866,37.3661,7198,1996-09,2.52,57
HEMU3,-107.866,37.3661,7198,1996-10,4.48,47.4
HEMU3,-107.866,37.3661,7198,1996-11,3.63,37.1
HEMU3,-107.866,37.3661,7198,1996-12,1.8,27
HEMU3,-107.866,37.3661,7198,1997-01,4.85,25.7
HEMU3,-107.866,37.3661,7198,1997-02,1.64,30.2
HEMU3,-107.866,37.3661,7198,1997-03,0.4,39.1
HEMU3,-107.866,37.3661,7198,1997-04,2.3,41.8
HEMU3,-107.866,37.3661,7198,1997-05,2.06,53.7
HEMU3,-107.866,37.3661,7198,1997-06,1.39,60.9
HEMU3,-107.866,37.3661,7198,1997-07,3.03,66.1
HEMU3,-107.866,37.3661,7198,1997-08,2.85,65.2
HEMU3,-107.866,37.3661,7198,1997-09,3.63,60.8
HEMU3,-107.866,37.3661,7198,1997-10,1.58,47.4
HEMU3,-107.866,37.3661,7198,1997-11,1.41,36.9
HEMU3,-107.866,37.3661,7198,1997-12,1.35,27.5
HEMU3,-107.866,37.3661,7198,1998-01,1.3,29.2
HEMU3,-107.866,37.3661,7198,1998-02,1.89,28.7
HEMU3,-107.866,37.3661,7198,1998-03,3.25,36
HEMU3,-107.866,37.3661,7198,1998-04,1.18,41.2
HEMU3,-107.866,37.3661,7198,1998-05,0.45,53
HEMU3,-107.866,37.3661,7198,1998-06,0.19,59.1
HEMU3,-107.866,37.3661,7198,1998-07,3.11,69.2
HEMU3,-107.866,37.3661,7198,1998-08,2.01,66.9
HEMU3,-107.866,37.3661,7198,1998-09,1.48,62.9
HEMU3,-107.866,37.3661,7198,1998-10,5.3,47.5
HEMU3,-107.866,37.3661,7198,1998-11,2.71,37.9
HEMU3,-107.866,37.3661,7198,1998-12,0.21,31
HEMU3,-107.866,37.3661,7198,1999-01,1.23,32.5
HEMU3,-107.866,37.3661,7198,1999-02,0.86,35
HEMU3,-107.866,37.3661,7198,1999-03,0.49,41.9
HEMU3,-107.866,37.3661,7198,1999-04,3.89,41.5
HEMU3,-107.866,37.3661,7198,1999-05,2.34,50.4
HEMU3,-107.866,37.3661,7198,1999-06,1.62,60.4
HEMU3,-107.866,37.3661,7198,1999-07,4.62,67.1
HEMU3,-107.866,37.3661,7198,1999-08,6.93,64.2
HEMU3,-107.866,37.3661,7198,1999-09,1.97,57.5
HEMU3,-107.866,37.3661,7198,1999-10,0.1,50.9
HEMU3,-107.866,37.3661,7198,1999-11,0.08,43.1
HEMU3,-107.866,37.3661,7198,1999-12,0.2,29.8
HEMU3,-107.866,37.3661,7198,2000-01,1.97,30.8
HEMU3,-107.866,37.3661,7198,2000-02,1.35,34.9
HEMU3,-107.866,37.3661,7198,2000-03,4,37.5
HEMU3,-107.866,37.3661,7198,2000-04,1.01,47.7
HEMU3,-107.866,37.3661,7198,2000-05,0.22,56.6
HEMU3,-107.866,37.3661,7198,2000-06,0.49,65.2
HEMU3,-107.866,37.3661,7198,2000-07,1.25,69.6
HEMU3,-107.866,37.3661,7198,2000-08,2.8,68.9
HEMU3,-107.866,37.3661,7198,2000-09,1.15,61.2
HEMU3,-107.866,37.3661,7198,2000-10,3.73,48.4
HEMU3,-107.866,37.3661,7198,2000-11,1.51,30.8
HEMU3,-107.866,37.3661,7198,2000-12,0.76,29.8
HEMU3,-107.866,37.3661,7198,2001-01,2.74,27.2
HEMU3,-107.866,37.3661,7198,2001-02,1.88,30.3
HEMU3,-107.866,37.3661,7198,2001-03,2.29,37.7
HEMU3,-107.866,37.3661,7198,2001-04,1.94,46
HEMU3,-107.866,37.3661,7198,2001-05,1.02,57.2
HEMU3,-107.866,37.3661,7198,2001-06,0.25,64.5
HEMU3,-107.866,37.3661,7198,2001-07,1.67,69.3
HEMU3,-107.866,37.3661,7198,2001-08,3.6,65.8
HEMU3,-107.866,37.3661,7198,2001-09,0.53,62.8
HEMU3,-107.866,37.3661,7198,2001-10,0.84,51.4
HEMU3,-107.866,37.3661,7198,2001-11,1.7,40.4
HEMU3,-107.866,37.3661,7198,2001-12,0.91,26.3
HEMU3,-107.866,37.3661,7198,2002-01,0.2,26.1
HEMU3,-107.866,37.3661,7198,2002-02,0.22,29.1
HEMU3,-107.866,37.3661,7198,2002-03,0.98,35
HEMU3,-107.866,37.3661,7198,2002-04,0.48,50
HEMU3,-107.866,37.3661,7198,2002-05,0.07,55.3
HEMU3,-107.866,37.3661,7198,2002-06,0.07,68.3
HEMU3,-107.866,37.3661,7198,2002-07,1.46,71.2
HEMU3,-107.866,37.3661,7198,2002-08,1.08,67.9
HEMU3,-107.866,37.3661,7198,2002-09,3.68,59.7
HEMU3,-107.866,37.3661,7198,2002-10,2.27,46.9
HEMU3,-107.866,37.3661,7198,2002-11,1.63,37.2
HEMU3,-107.866,37.3661,7198,2002-12,1.44,27.4
HEMU3,-107.866,37.3661,7198,2003-01,0.45,34.5
HEMU3,-107.866,37.3661,7198,2003-02,2.83,31.3
HEMU3,-107.866,37.3661,7198,2003-03,1.94,36.6
HEMU3,-107.866,37.3661,7198,2003-04,0.54,45.1
HEMU3,-107.866,37.3661,7198,2003-05,0.62,55
HEMU3,-107.866,37.3661,7198,2003-06,0.42,61.9
HEMU3,-107.866,37.3661,7198,2003-07,1.29,72.9
HEMU3,-107.866,37.3661,7198,2003-08,3.15,68.1
HEMU3,-107.866,37.3661,7198,2003-09,2.81,59
HEMU3,-107.866,37.3661,7198,2003-10,0.71,53.6
HEMU3,-107.866,37.3661,7198,2003-11,2.78,34.9
HEMU3,-107.866,37.3661,7198,2003-12,1.65,29.2
HEMU3,-107.866,37.3661,7198,2004-01,2.45,26.6
HEMU3,-107.866,37.3661,7198,2004-02,3.17,27.1
HEMU3,-107.866,37.3661,7198,2004-03,0.43,43.7
HEMU3,-107.866,37.3661,7198,2004-04,4.69,44.4
HEMU3,-107.866,37.3661,7198,2004-05,0.14,54.6
HEMU3,-107.866,37.3661,7198,2004-06,0.71,62.3
HEMU3,-107.866,37.3661,7198,2004-07,1.76,66.3
HEMU3,-107.866,37.3661,7198,2004-08,1.08,64.6
HEMU3,-107.866,37.3661,7198,2004-09,4.82,57.3
HEMU3,-107.866,37.3661,7198,2004-10,1.34,46.8
HEMU3,-107.866,37.3661,7198,2004-11,2.19,36.7
HEMU3,-107.866,37.3661,7198,2004-12,1.68,29.8
HEMU3,-107.866,37.3661,7198,2005-01,6.56,32.8
,,,,,,
HEMU3,-107.3153,37.1939,6857,1991-01,1.05,25.2
HEMU3,-107.3153,37.1939,6857,1991-02,0.44,32.6
HEMU3,-107.3153,37.1939,6857,1991-03,3.13,35.5
HEMU3,-107.3153,37.1939,6857,1991-04,0,43.6
HEMU3,-107.3153,37.1939,6857,1991-05,1.02,53.2
HEMU3,-107.3153,37.1939,6857,1991-06,0.89,61.8
HEMU3,-107.3153,37.1939,6857,1991-07,1.58,68
HEMU3,-107.3153,37.1939,6857,1991-08,2.78,67.8
HEMU3,-107.3153,37.1939,6857,1991-09,2.83,59.9
HEMU3,-107.3153,37.1939,6857,1991-10,0.83,49.7
HEMU3,-107.3153,37.1939,6857,1991-11,3.21,31.3
HEMU3,-107.3153,37.1939,6857,1991-12,2.33,26.1
HEMU3,-107.3153,37.1939,6857,1992-01,0.67,21.6
HEMU3,-107.3153,37.1939,6857,1992-02,1.43,34.5
HEMU3,-107.3153,37.1939,6857,1992-03,2.2,38.3
HEMU3,-107.3153,37.1939,6857,1992-04,0.9,50.7
HEMU3,-107.3153,37.1939,6857,1992-05,3.44,53.5
HEMU3,-107.3153,37.1939,6857,1992-06,0.57,61.7
HEMU3,-107.3153,37.1939,6857,1992-07,1.67,66
HEMU3,-107.3153,37.1939,6857,1992-08,2.73,66.5
HEMU3,-107.3153,37.1939,6857,1992-09,1.25,57.1
HEMU3,-107.3153,37.1939,6857,1992-10,1.13,53.1
HEMU3,-107.3153,37.1939,6857,1992-11,0.92,32.5
HEMU3,-107.3153,37.1939,6857,1992-12,2.97,26
HEMU3,-107.3153,37.1939,6857,1993-01,4.14,26.4
HEMU3,-107.3153,37.1939,6857,1993-02,3.78,31.8
HEMU3,-107.3153,37.1939,6857,1993-03,1.39,37.3
HEMU3,-107.3153,37.1939,6857,1993-04,0.39,42.6
HEMU3,-107.3153,37.1939,6857,1993-05,1.95,53.8
HEMU3,-107.3153,37.1939,6857,1993-06,0.22,60.4
HEMU3,-107.3153,37.1939,6857,1993-07,0.17,65.3
HEMU3,-107.3153,37.1939,6857,1993-08,5.3,66.2
HEMU3,-107.3153,37.1939,6857,1993-09,1.43,58
HEMU3,-107.3153,37.1939,6857,1993-10,1.74,47.4
HEMU3,-107.3153,37.1939,6857,1993-11,1.79,33.5
HEMU3,-107.3153,37.1939,6857,1993-12,0.62,26.5
HEMU3,-107.3153,37.1939,6857,1994-01,0.55,28.3
HEMU3,-107.3153,37.1939,6857,1994-02,2.12,29.9
HEMU3,-107.3153,37.1939,6857,1994-03,1.19,42.2
HEMU3,-107.3153,37.1939,6857,1994-04,2.4,45.6
HEMU3,-107.3153,37.1939,6857,1994-05,1.62,55
HEMU3,-107.3153,37.1939,6857,1994-06,0.52,68.5
HEMU3,-107.3153,37.1939,6857,1994-07,0.04,70.6
HEMU3,-107.3153,37.1939,6857,1994-08,2.19,69.9
HEMU3,-107.3153,37.1939,6857,1994-09,1.84,61
HEMU3,-107.3153,37.1939,6857,1994-10,2.46,47.8
HEMU3,-107.3153,37.1939,6857,1994-11,2.7,34.3
HEMU3,-107.3153,37.1939,6857,1994-12,1.17,31.5
HEMU3,-107.3153,37.1939,6857,1995-01,1.93,26.7
HEMU3,-107.3153,37.1939,6857,1995-02,1.32,39.6
HEMU3,-107.3153,37.1939,6857,1995-03,4.09,39.9
HEMU3,-107.3153,37.1939,6857,1995-04,1.61,43
HEMU3,-107.3153,37.1939,6857,1995-05,1.8,48.9
HEMU3,-107.3153,37.1939,6857,1995-06,0.66,61
HEMU3,-107.3153,37.1939,6857,1995-07,0.7,67.9
HEMU3,-107.3153,37.1939,6857,1995-08,2.13,71.1
HEMU3,-107.3153,37.1939,6857,1995-09,1.02,60.9
HEMU3,-107.3153,37.1939,6857,1995-10,0.04,47.1
HEMU3,-107.3153,37.1939,6857,1995-11,0.4,41.8
HEMU3,-107.3153,37.1939,6857,1995-12,0.74,33.6
HEMU3,-107.3153,37.1939,6857,1996-01,1.22,28.6
HEMU3,-107.3153,37.1939,6857,1996-02,0.9,34.2
HEMU3,-107.3153,37.1939,6857,1996-03,1.34,38.9
HEMU3,-107.3153,37.1939,6857,1996-04,0.31,46.8
HEMU3,-107.3153,37.1939,6857,1996-05,0.03,58.9
HEMU3,-107.3153,37.1939,6857,1996-06,1.58,67.4
HEMU3,-107.3153,37.1939,6857,1996-07,2.41,70.4
HEMU3,-107.3153,37.1939,6857,1996-08,1.88,68.6
HEMU3,-107.3153,37.1939,6857,1996-09,1.87,57.7
HEMU3,-107.3153,37.1939,6857,1996-10,2.88,48
HEMU3,-107.3153,37.1939,6857,1996-11,2.72,37.7
HEMU3,-107.3153,37.1939,6857,1996-12,1.14,27.8
HEMU3,-107.3153,37.1939,6857,1997-01,4.1,28.1
HEMU3,-107.3153,37.1939,6857,1997-02,1.56,32.5
HEMU3,-107.3153,37.1939,6857,1997-03,0.44,42
HEMU3,-107.3153,37.1939,6857,1997-04,1.56,41.6
HEMU3,-107.3153,37.1939,6857,1997-05,1.67,54.5
HEMU3,-107.3153,37.1939,6857,1997-06,1.47,63.2
HEMU3,-107.3153,37.1939,6857,1997-07,2.39,67.5
HEMU3,-107.3153,37.1939,6857,1997-08,2.42,66.8
HEMU3,-107.3153,37.1939,6857,1997-09,3.18,63.9
HEMU3,-107.3153,37.1939,6857,1997-10,1.11,50.3
HEMU3,-107.3153,37.1939,6857,1997-11,1.2,38.9
HEMU3,-107.3153,37.1939,6857,1997-12,1.28,30.7
HEMU3,-107.3153,37.1939,6857,1998-01,0.81,29.5
HEMU3,-107.3153,37.1939,6857,1998-02,1.71,32
HEMU3,-107.3153,37.1939,6857,1998-03,3.14,40
HEMU3,-107.3153,37.1939,6857,1998-04,0.82,44.4
HEMU3,-107.3153,37.1939,6857,1998-05,0.02,56.8
HEMU3,-107.3153,37.1939,6857,1998-06,0,63.6
HEMU3,-107.3153,37.1939,6857,1998-07,3.75,70.9
HEMU3,-107.3153,37.1939,6857,1998-08,1.34,69.3
HEMU3,-107.3153,37.1939,6857,1998-09,1.02,65.4
HEMU3,-107.3153,37.1939,6857,1998-10,5.03,48.8
HEMU3,-107.3153,37.1939,6857,1998-11,2.47,39.1
HEMU3,-107.3153,37.1939,6857,1998-12,0,32.6
HEMU3,-107.3153,37.1939,6857,1999-01,0.72,34.2
HEMU3,-107.3153,37.1939,6857,1999-02,0.75,37.5
HEMU3,-107.3153,37.1939,6857,1999-03,0.47,44.8
HEMU3,-107.3153,37.1939,6857,1999-04,3.56,42.7
HEMU3,-107.3153,37.1939,6857,1999-05,1.4,51.7
HEMU3,-107.3153,37.1939,6857,1999-06,0.54,63.5
HEMU3,-107.3153,37.1939,6857,1999-07,3.67,68.6
HEMU3,-107.3153,37.1939,6857,1999-08,5,66.3
HEMU3,-107.3153,37.1939,6857,1999-09,0.99,59
HEMU3,-107.3153,37.1939,6857,1999-10,0.03,53
HEMU3,-107.3153,37.1939,6857,1999-11,0.33,44.8
HEMU3,-107.3153,37.1939,6857,1999-12,0.08,32
HEMU3,-107.3153,37.1939,6857,2000-01,1.34,31.8
HEMU3,-107.3153,37.1939,6857,2000-02,0.89,36.2
HEMU3,-107.3153,37.1939,6857,2000-03,4.36,39.7
HEMU3,-107.3153,37.1939,6857,2000-04,0.64,49.8
HEMU3,-107.3153,37.1939,6857,2000-05,0.33,58.2
HEMU3,-107.3153,37.1939,6857,2000-06,0.78,68.2
HEMU3,-107.3153,37.1939,6857,2000-07,0.98,71.3
HEMU3,-107.3153,37.1939,6857,2000-08,3.27,71.2
HEMU3,-107.3153,37.1939,6857,2000-09,0.52,63.1
HEMU3,-107.3153,37.1939,6857,2000-10,3.83,49.7
HEMU3,-107.3153,37.1939,6857,2000-11,1.26,30.6
HEMU3,-107.3153,37.1939,6857,2000-12,0.64,28.9
HEMU3,-107.3153,37.1939,6857,2001-01,2.61,26.5
HEMU3,-107.3153,37.1939,6857,2001-02,1.69,29.9
HEMU3,-107.3153,37.1939,6857,2001-03,2.22,39.3
HEMU3,-107.3153,37.1939,6857,2001-04,1.27,47.1
HEMU3,-107.3153,37.1939,6857,2001-05,0.64,58
HEMU3,-107.3153,37.1939,6857,2001-06,0.34,67
HEMU3,-107.3153,37.1939,6857,2001-07,0.83,72.1
HEMU3,-107.3153,37.1939,6857,2001-08,3.32,68.6
HEMU3,-107.3153,37.1939,6857,2001-09,1.01,64.2
HEMU3,-107.3153,37.1939,6857,2001-10,0.84,53.1
HEMU3,-107.3153,37.1939,6857,2001-11,1.43,41.9
HEMU3,-107.3153,37.1939,6857,2001-12,0.66,26.3
HEMU3,-107.3153,37.1939,6857,2002-01,0.05,26.3
HEMU3,-107.3153,37.1939,6857,2002-02,0.1,31.9
HEMU3,-107.3153,37.1939,6857,2002-03,0.78,35.3
HEMU3,-107.3153,37.1939,6857,2002-04,0.35,47.9
HEMU3,-107.3153,37.1939,6857,2002-05,0,57.1
HEMU3,-107.3153,37.1939,6857,2002-06,0.13,70.7
HEMU3,-107.3153,37.1939,6857,2002-07,1.37,72.8
HEMU3,-107.3153,37.1939,6857,2002-08,1.22,70.5
HEMU3,-107.3153,37.1939,6857,2002-09,2.51,60.7
HEMU3,-107.3153,37.1939,6857,2002-10,1.5,48.1
HEMU3,-107.3153,37.1939,6857,2002-11,1.46,37.7
HEMU3,-107.3153,37.1939,6857,2002-12,1.24,29.5
HEMU3,-107.3153,37.1939,6857,2003-01,0.18,35.4
HEMU3,-107.3153,37.1939,6857,2003-02,3.13,33.2
HEMU3,-107.3153,37.1939,6857,2003-03,1.61,37.8
HEMU3,-107.3153,37.1939,6857,2003-04,0.2,45.8
HEMU3,-107.3153,37.1939,6857,2003-05,0.46,55.9
HEMU3,-107.3153,37.1939,6857,2003-06,0.33,65.3
HEMU3,-107.3153,37.1939,6857,2003-07,0.5,75.1
HEMU3,-107.3153,37.1939,6857,2003-08,1.96,70.4
HEMU3,-107.3153,37.1939,6857,2003-09,3.44,60.7
HEMU3,-107.3153,37.1939,6857,2003-10,0.61,55.1
HEMU3,-107.3153,37.1939,6857,2003-11,2.15,36
HEMU3,-107.3153,37.1939,6857,2003-12,0.98,31.2
HEMU3,-107.3153,37.1939,6857,2004-01,1.74,28.5
HEMU3,-107.3153,37.1939,6857,2004-02,2.51,29
HEMU3,-107.3153,37.1939,6857,2004-03,0.45,45.8
HEMU3,-107.3153,37.1939,6857,2004-04,4.13,46.7
HEMU3,-107.3153,37.1939,6857,2004-05,0.03,55.6
HEMU3,-107.3153,37.1939,6857,2004-06,0.5,66
HEMU3,-107.3153,37.1939,6857,2004-07,0.9,69.1
HEMU3,-107.3153,37.1939,6857,2004-08,0.74,67.4
HEMU3,-107.3153,37.1939,6857,2004-09,3.94,59.3
HEMU3,-107.3153,37.1939,6857,2004-10,0.81,48.6
HEMU3,-107.3153,37.1939,6857,2004-11,1.33,38.3
HEMU3,-107.3153,37.1939,6857,2004-12,1.24,29.1
HEMU3,-107.3153,37.1939,6857,2005-01,4.83,32.9
,,,,,,
PEWH,-105.76,39.63,11690,1991-01,0.77,11.4
PEWH,-105.76,39.63,11690,1991-02,0.67,18.8
PEWH,-105.76,39.63,11690,1991-03,3.95,18.1
PEWH,-105.76,39.63,11690,1991-04,3.8,23.5
PEWH,-105.76,39.63,11690,1991-05,3.26,35.6
PEWH,-105.76,39.63,11690,1991-06,2.73,44.6
PEWH,-105.76,39.63,11690,1991-07,3.42,48.6
PEWH,-105.76,39.63,11690,1991-08,4.03,48
PEWH,-105.76,39.63,11690,1991-09,1.41,41.5
PEWH,-105.76,39.63,11690,1991-10,0.95,33.7
PEWH,-105.76,39.63,11690,1991-11,4.24,17.7
PEWH,-105.76,39.63,11690,1991-12,0.32,15.7
PEWH,-105.76,39.63,11690,1992-01,0.97,14.4
PEWH,-105.76,39.63,11690,1992-02,1.19,16.9
PEWH,-105.76,39.63,11690,1992-03,4.21,22.7
PEWH,-105.76,39.63,11690,1992-04,1.87,30.5
PEWH,-105.76,39.63,11690,1992-05,2.85,37.6
PEWH,-105.76,39.63,11690,1992-06,3.56,42
PEWH,-105.76,39.63,11690,1992-07,2.35,47.4
PEWH,-105.76,39.63,11690,1992-08,4.01,47
PEWH,-105.76,39.63,11690,1992-09,0.83,42.2
PEWH,-105.76,39.63,11690,1992-10,1.21,35.5
PEWH,-105.76,39.63,11690,1992-11,3.74,14.3
PEWH,-105.76,39.63,11690,1992-12,0.9,12.2
PEWH,-105.76,39.63,11690,1993-01,1.33,15
PEWH,-105.76,39.63,11690,1993-02,2.81,14.3
PEWH,-105.76,39.63,11690,1993-03,3.06,21.3
PEWH,-105.76,39.63,11690,1993-04,3.68,24.2
PEWH,-105.76,39.63,11690,1993-05,2.72,35.1
PEWH,-105.76,39.63,11690,1993-06,2.89,42.4
PEWH,-105.76,39.63,11690,1993-07,1.91,49.4
PEWH,-105.76,39.63,11690,1993-08,2.48,47.8
PEWH,-105.76,39.63,11690,1993-09,4.05,40.1
PEWH,-105.76,39.63,11690,1993-10,2.68,30.3
PEWH,-105.76,39.63,11690,1993-11,2.21,15.3
PEWH,-105.76,39.63,11690,1993-12,0.81,13.4
PEWH,-105.76,39.63,11690,1994-01,1.35,12.1
PEWH,-105.76,39.63,11690,1994-02,1.82,12.2
PEWH,-105.76,39.63,11690,1994-03,2.5,21.9
PEWH,-105.76,39.63,11690,1994-04,3.29,26.6
PEWH,-105.76,39.63,11690,1994-05,1.71,38
PEWH,-105.76,39.63,11690,1994-06,1.9,48.7
PEWH,-105.76,39.63,11690,1994-07,1.05,49.9
PEWH,-105.76,39.63,11690,1994-08,3,50.6
PEWH,-105.76,39.63,11690,1994-09,2,42.3
PEWH,-105.76,39.63,11690,1994-10,1.71,30.4
PEWH,-105.76,39.63,11690,1994-11,1.78,18.5
PEWH,-105.76,39.63,11690,1994-12,0.43,17.1
PEWH,-105.76,39.63,11690,1995-01,0.79,12.9
PEWH,-105.76,39.63,11690,1995-02,2.66,20.4
PEWH,-105.76,39.63,11690,1995-03,2.38,20.8
PEWH,-105.76,39.63,11690,1995-04,5.45,22.5
PEWH,-105.76,39.63,11690,1995-05,7.39,30.6
PEWH,-105.76,39.63,11690,1995-06,2.32,41
PEWH,-105.76,39.63,11690,1995-07,3.03,47.6
PEWH,-105.76,39.63,11690,1995-08,2.04,51.3
PEWH,-105.76,39.63,11690,1995-09,1.97,41
PEWH,-105.76,39.63,11690,1995-10,1.67,29.4
PEWH,-105.76,39.63,11690,1995-11,2.09,23.3
PEWH,-105.76,39.63,11690,1995-12,1.55,16.2
PEWH,-105.76,39.63,11690,1996-01,4.23,10.7
PEWH,-105.76,39.63,11690,1996-02,2.77,17.3
PEWH,-105.76,39.63,11690,1996-03,2.85,19
PEWH,-105.76,39.63,11690,1996-04,2.87,24.6
PEWH,-105.76,39.63,11690,1996-05,3.08,38.5
PEWH,-105.76,39.63,11690,1996-06,1.98,45
PEWH,-105.76,39.63,11690,1996-07,1.42,51.2
PEWH,-105.76,39.63,11690,1996-08,1.44,49.3
PEWH,-105.76,39.63,11690,1996-09,3.82,39.1
PEWH,-105.76,39.63,11690,1996-10,1.59,31.9
PEWH,-105.76,39.63,11690,1996-11,1.98,22.2
PEWH,-105.76,39.63,11690,1996-12,3.46,11.5
PEWH,-105.76,39.63,11690,1997-01,2.19,14
PEWH,-105.76,39.63,11690,1997-02,1.33,13.3
PEWH,-105.76,39.63,11690,1997-03,1.78,22.4
PEWH,-105.76,39.63,11690,1997-04,5.91,21.7
PEWH,-105.76,39.63,11690,1997-05,2.18,34.3
PEWH,-105.76,39.63,11690,1997-06,3.82,44.7
PEWH,-105.76,39.63,11690,1997-07,1.99,49.7
PEWH,-105.76,39.63,11690,1997-08,4.88,47.8
PEWH,-105.76,39.63,11690,1997-09,2.81,43.8
PEWH,-105.76,39.63,11690,1997-10,2.49,31.3
PEWH,-105.76,39.63,11690,1997-11,2.4,16.6
PEWH,-105.76,39.63,11690,1997-12,0.73,10.8
PEWH,-105.76,39.63,11690,1998-01,1.54,13.7
PEWH,-105.76,39.63,11690,1998-02,1.37,11.8
PEWH,-105.76,39.63,11690,1998-03,3.35,19.2
PEWH,-105.76,39.63,11690,1998-04,5.81,23.2
PEWH,-105.76,39.63,11690,1998-05,1.49,37.3
PEWH,-105.76,39.63,11690,1998-06,1.71,42.3
PEWH,-105.76,39.63,11690,1998-07,5.07,52
PEWH,-105.76,39.63,11690,1998-08,3.7,49.5
PEWH,-105.76,39.63,11690,1998-09,1.18,46.4
PEWH,-105.76,39.63,11690,1998-10,2.52,32.8
PEWH,-105.76,39.63,11690,1998-11,1.77,23.9
PEWH,-105.76,39.63,11690,1998-12,1.15,16.5
PEWH,-105.76,39.63,11690,1999-01,2.37,16.8
PEWH,-105.76,39.63,11690,1999-02,1.6,18.4
PEWH,-105.76,39.63,11690,1999-03,1.43,25.6
