PRISM Time Series Data
Locations: 57
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 800m
Period: 2023-01-01 - 2023-12-31
Dataset: AN91d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2026-Apr-21
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Name,Longitude,Latitude,Elevation (ft),Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F)
HEMU3,-107.3153,37.1939,6857,2023-09-10,0.00,44.2,65.0,85.8
HEMU3,-107.3153,37.1939,6857,2023-09-11,0.05,44.5,63.6,82.6
HEMU3,-107.3153,37.1939,6857,2023-09-12,0.12,48.5,60.8,73.1
HEMU3,-107.3153,37.1939,6857,2023-09-13,0.48,49.3,55.5,61.6
HEMU3,-107.3153,37.1939,6857,2023-09-14,0.03,43.2,55.4,67.7
HEMU3,-107.3153,37.1939,6857,2023-09-15,0.01,42.3,57.0,71.7
HEMU3,-107.3153,37.1939,6857,2023-09-16,0.29,40.0,52.1,64.2
HEMU3,-107.3153,37.1939,6857,2023-09-17,0.00,39.7,56.4,73.1
HEMU3,-107.3153,37.1939,6857,2023-09-18,0.00,40.2,57.8,75.3
HEMU3,-107.3153,37.1939,6857,2023-09-19,0.05,40.1,55.6,71.1
HEMU3,-107.3153,37.1939,6857,2023-09-20,0.21,37.1,55.3,73.5
HEMU3,-107.3153,37.1939,6857,2023-09-21,0.04,36.9,54.2,71.4
HEMU3,-107.3153,37.1939,6857,2023-09-22,0.00,36.5,54.7,72.9
HEMU3,-107.3153,37.1939,6857,2023-09-23,0.00,36.3,54.9,73.5
HEMU3,-107.3153,37.1939,6857,2023-09-24,0.04,40.6,54.5,68.5
HEMU3,-107.3153,37.1939,6857,2023-09-25,0.00,40.7,56.0,71.2
HEMU3,-107.3153,37.1939,6857,2023-09-26,0.00,38.8,57.7,76.6
HEMU3,-107.3153,37.1939,6857,2023-09-27,0.00,36.2,57.4,78.5
HEMU3,-107.3153,37.1939,6857,2023-09-28,0.00,35.6,57.5,79.4
HEMU3,-107.3153,37.1939,6857,2023-09-29,0.00,36.1,56.3,76.4
HEMU3,-107.3153,37.1939,6857,2023-09-30,0.00,36.7,57.4,78.0
HEMU3,-107.3153,37.1939,6857,2023-10-01,0.05,49.4,65.2,81.0
HEMU3,-107.3153,37.1939,6857,2023-10-02,0.17,50.8,61.7,72.6
HEMU3,-107.3153,37.1939,6857,2023-10-03,0.27,39.3,53.1,66.8
HEMU3,-107.3153,37.1939,6857,2023-10-04,0.00,39.1,51.6,64.2
HEMU3,-107.3153,37.1939,6857,2023-10-05,0.00,38.8,53.5,68.2
HEMU3,-107.3153,37.1939,6857,2023-10-06,0.00,39.3,56.6,73.9
HEMU3,-107.3153,37.1939,6857,2023-10-07,0.00,42.2,59.6,77.0
HEMU3,-107.3153,37.1939,6857,2023-10-08,0.00,43.6,59.3,75.0
HEMU3,-107.3153,37.1939,6857,2023-10-09,0.00,42.7,59.9,77.1
HEMU3,-107.3153,37.1939,6857,2023-10-10,0.00,41.4,58.6,75.8
HEMU3,-107.3153,37.1939,6857,2023-10-11,0.00,41.4,56.0,70.6
HEMU3,-107.3153,37.1939,6857,2023-10-12,0.00,39.8,53.6,67.4
HEMU3,-107.3153,37.1939,6857,2023-10-13,0.00,31.2,44.5,57.9
HEMU3,-107.3153,37.1939,6857,2023-10-14,0.00,30.6,46.5,62.4
HEMU3,-107.3153,37.1939,6857,2023-10-15,0.00,34.6,51.8,69.0
HEMU3,-107.3153,37.1939,6857,2023-10-16,0.00,36.4,54.7,73.1
HEMU3,-107.3153,37.1939,6857,2023-10-17,0.00,41.8,59.3,76.7
HEMU3,-107.3153,37.1939,6857,2023-10-18,0.00,43.6,60.6,77.7
HEMU3,-107.3153,37.1939,6857,2023-10-19,0.00,43.8,61.2,78.7
HEMU3,-107.3153,37.1939,6857,2023-10-20,0.00,44.6,62.6,80.6
HEMU3,-107.3153,37.1939,6857,2023-10-21,0.00,44.5,61.7,78.8
HEMU3,-107.3153,37.1939,6857,2023-10-22,0.00,43.5,61.3,79.0
HEMU3,-107.3153,37.1939,6857,2023-10-23,0.00,43.9,59.6,75.3
HEMU3,-107.3153,37.1939,6857,2023-10-24,0.00,42.8,58.4,73.9
HEMU3,-107.3153,37.1939,6857,2023-10-25,0.00,39.8,52.9,66.0
HEMU3,-107.3153,37.1939,6857,2023-10-26,0.00,37.3,52.5,67.8
HEMU3,-107.3153,37.1939,6857,2023-10-27,0.00,35.4,48.2,61.0
HEMU3,-107.3153,37.1939,6857,2023-10-28,0.00,39.3,51.2,63.0
HEMU3,-107.3153,37.1939,6857,2023-10-29,0.05,39.5,48.7,58.0
HEMU3,-107.3153,37.1939,6857,2023-10-30,0.00,22.6,37.8,53.1
HEMU3,-107.3153,37.1939,6857,2023-10-31,0.00,20.0,34.4,48.7
HEMU3,-107.3153,37.1939,6857,2023-11-01,0.00,21.8,37.6,53.4
HEMU3,-107.3153,37.1939,6857,2023-11-02,0.00,26.3,42.0,57.7
HEMU3,-107.3153,37.1939,6857,2023-11-03,0.00,28.2,44.7,61.2
HEMU3,-107.3153,37.1939,6857,2023-11-04,0.00,32.5,48.4,64.4
HEMU3,-107.3153,37.1939,6857,2023-11-05,0.00,33.2,50.4,67.7
HEMU3,-107.3153,37.1939,6857,2023-11-06,0.00,35.4,51.4,67.4
HEMU3,-107.3153,37.1939,6857,2023-11-07,0.00,35.3,51.3,67.3
HEMU3,-107.3153,37.1939,6857,2023-11-08,0.00,35.0,50.2,65.4
HEMU3,-107.3153,37.1939,6857,2023-11-09,0.00,28.3,41.1,53.9
HEMU3,-107.3153,37.1939,6857,2023-11-10,0.00,27.8,39.5,51.2
HEMU3,-107.3153,37.1939,6857,2023-11-11,0.00,25.7,38.3,50.9
HEMU3,-107.3153,37.1939,6857,2023-11-12,0.00,24.2,38.2,52.2
HEMU3,-107.3153,37.1939,6857,2023-11-13,0.00,25.7,43.7,61.7
HEMU3,-107.3153,37.1939,6857,2023-11-14,0.00,29.0,44.6,60.2
HEMU3,-107.3153,37.1939,6857,2023-11-15,0.00,28.5,44.3,60.2
HEMU3,-107.3153,37.1939,6857,2023-11-16,0.00,33.3,47.4,61.4
HEMU3,-107.3153,37.1939,6857,2023-11-17,0.02,34.5,46.5,58.6
HEMU3,-107.3153,37.1939,6857,2023-11-18,0.00,32.4,46.6,60.8
HEMU3,-107.3153,37.1939,6857,2023-11-19,0.10,30.0,40.7,51.4
HEMU3,-107.3153,37.1939,6857,2023-11-20,0.13,29.5,34.8,40.1
HEMU3,-107.3153,37.1939,6857,2023-11-21,0.00,25.1,37.9,50.6
HEMU3,-107.3153,37.1939,6857,2023-11-22,0.00,24.3,37.4,50.4
HEMU3,-107.3153,37.1939,6857,2023-11-23,0.00,25.7,38.0,50.4
HEMU3,-107.3153,37.1939,6857,2023-11-24,0.00,26.5,37.4,48.3
HEMU3,-107.3153,37.1939,6857,2023-11-25,0.47,23.8,29.7,35.6
HEMU3,-107.3153,37.1939,6857,2023-11-26,0.00,19.5,26.9,34.3
HEMU3,-107.3153,37.1939,6857,2023-11-27,0.00,13.6,23.3,33.0
HEMU3,-107.3153,37.1939,6857,2023-11-28,0.00,12.5,24.7,36.8
HEMU3,-107.3153,37.1939,6857,2023-11-29,0.00,14.4,28.5,42.5
HEMU3,-107.3153,37.1939,6857,2023-11-30,0.00,21.9,33.8,45.7
HEMU3,-107.3153,37.1939,6857,2023-12-01,0.11,26.1,34.1,42.2
HEMU3,-107.3153,37.1939,6857,2023-12-02,0.09,20.6,27.3,33.9
HEMU3,-107.3153,37.1939,6857,2023-12-03,0.00,17.5,26.6,35.8
HEMU3,-107.3153,37.1939,6857,2023-12-04,0.00,17.3,31.2,45.0
HEMU3,-107.3153,37.1939,6857,2023-12-05,0.00,24.0,36.1,48.2
HEMU3,-107.3153,37.1939,6857,2023-12-06,0.00,25.0,39.6,54.1
HEMU3,-107.3153,37.1939,6857,2023-12-07,0.00,27.8,42.0,56.3
HEMU3,-107.3153,37.1939,6857,2023-12-08,0.00,27.4,39.5,51.6
HEMU3,-107.3153,37.1939,6857,2023-12-09,0.02,13.5,26.3,39.0
HEMU3,-107.3153,37.1939,6857,2023-12-10,0.00,12.4,23.5,34.5
HEMU3,-107.3153,37.1939,6857,2023-12-11,0.00,12.1,25.0,38.0
HEMU3,-107.3153,37.1939,6857,2023-12-12,0.00,18.3,32.5,46.7
HEMU3,-107.3153,37.1939,6857,2023-12-13,0.00,31.1,40.4,49.6
HEMU3,-107.3153,37.1939,6857,2023-12-14,0.53,31.6,36.9,42.2
HEMU3,-107.3153,37.1939,6857,2023-12-15,0.03,24.7,31.8,39.0
HEMU3,-107.3153,37.1939,6857,2023-12-16,0.00,22.5,32.2,41.9
HEMU3,-107.3153,37.1939,6857,2023-12-17,0.00,22.6,35.7,48.8
HEMU3,-107.3153,37.1939,6857,2023-12-18,0.00,24.5,37.0,49.5
HEMU3,-107.3153,37.1939,6857,2023-12-19,0.00,27.3,40.9,54.5
HEMU3,-107.3153,37.1939,6857,2023-12-20,0.00,28.5,40.8,53.1
HEMU3,-107.3153,37.1939,6857,2023-12-21,0.14,32.5,41.0,49.5
HEMU3,-107.3153,37.1939,6857,2023-12-22,0.00,27.4,35.3,43.2
HEMU3,-107.3153,37.1939,6857,2023-12-23,0.45,27.2,38.8,50.4
HEMU3,-107.3153,37.1939,6857,2023-12-24,0.08,26.3,31.8,37.3
HEMU3,-107.3153,37.1939,6857,2023-12-25,0.00,15.3,24.3,33.3
HEMU3,-107.3153,37.1939,6857,2023-12-26,0.00,10.6,21.1,31.6
HEMU3,-107.3153,37.1939,6857,2023-12-27,0.00,10.2,22.4,34.5
HEMU3,-107.3153,37.1939,6857,2023-12-28,0.00,15.9,28.2,40.6
HEMU3,-107.3153,37.1939,6857,2023-12-29,0.00,17.2,29.9,42.6
HEMU3,-107.3153,37.1939,6857,2023-12-30,0.00,18.8,33.3,47.9
HEMU3,-107.3153,37.1939,6857,2023-12-31,0.00,21.0,34.4,47.9

PEWH,-105.7600,39.6300,11690,2023-01-01,0.50,15.1,19.6,24.1
PEWH,-105.7600,39.6300,11690,2023-01-02,0.12,18.3,23.5,28.6
PEWH,-105.7600,39.6300,11690,2023-01-03,0.05,9.2,16.1,22.9
PEWH,-105.7600,39.6300,11690,2023-01-04,0.14,3.9,8.9,13.8
PEWH,-105.7600,39.6300,11690,2023-01-05,0.02,0.4,4.9,9.4
PEWH,-105.7600,39.6300,11690,2023-01-06,0.00,1.6,15.6,29.6
PEWH,-105.7600,39.6300,11690,2023-01-07,0.11,10.2,15.6,21.0
PEWH,-105.7600,39.6300,11690,2023-01-08,0.00,5.5,12.2,18.9
PEWH,-105.7600,39.6300,11690,2023-01-09,0.00,6.8,15.5,24.1
PEWH,-105.7600,39.6300,11690,2023-01-10,0.03,11.4,18.8,26.3
PEWH,-105.7600,39.6300,11690,2023-01-11,0.07,17.2,21.9,26.6
PEWH,-105.7600,39.6300,11690,2023-01-12,0.22,7.1,13.3,19.6
PEWH,-105.7600,39.6300,11690,2023-01-13,0.00,5.5,14.5,23.6
PEWH,-105.7600,39.6300,11690,2023-01-14,0.00,12.8,23.6,34.4
PEWH,-105.7600,39.6300,11690,2023-01-15,0.00,15.4,24.5,33.5
PEWH,-105.7600,39.6300,11690,2023-01-16,0.17,11.1,17.4,23.8
PEWH,-105.7600,39.6300,11690,2023-01-17,0.08,6.8,13.3,19.8
PEWH,-105.7600,39.6300,11690,2023-01-18,0.35,7.1,15.4,23.6
PEWH,-105.7600,39.6300,11690,2023-01-19,0.20,-0.5,4.5,9.4
PEWH,-105.7600,39.6300,11690,2023-01-20,0.00,-4.1,7.6,19.2
PEWH,-105.7600,39.6300,11690,2023-01-21,0.02,-0.4,5.6,11.5
PEWH,-105.7600,39.6300,11690,2023-01-22,0.07,-1.3,2.8,7.0
PEWH,-105.7600,39.6300,11690,2023-01-23,0.06,2.3,11.8,21.2
PEWH,-105.7600,39.6300,11690,2023-01-24,0.03,3.0,12.1,21.2
PEWH,-105.7600,39.6300,11690,2023-01-25,0.00,-2.3,4.0,10.4
PEWH,-105.7600,39.6300,11690,2023-01-26,0.04,-4.9,-0.5,3.9
PEWH,-105.7600,39.6300,11690,2023-01-27,0.13,-3.8,2.4,8.6
PEWH,-105.7600,39.6300,11690,2023-01-28,0.38,5.7,12.5,19.3
PEWH,-105.7600,39.6300,11690,2023-01-29,0.12,4.3,9.5,14.8
PEWH,-105.7600,39.6300,11690,2023-01-30,0.12,7.0,12.7,18.3
PEWH,-105.7600,39.6300,11690,2023-01-31,0.20,-4.5,4.9,14.3
PEWH,-105.7600,39.6300,11690,2023-02-01,0.00,-12.0,-0.6,10.7
PEWH,-105.7600,39.6300,11690,2023-02-02,0.00,-0.8,8.4,17.5
PEWH,-105.7600,39.6300,11690,2023-02-03,0.00,5.4,15.6,25.7
PEWH,-105.7600,39.6300,11690,2023-02-04,0.00,9.0,20.2,31.4
PEWH,-105.7600,39.6300,11690,2023-02-05,0.00,12.6,19.1,25.5
PEWH,-105.7600,39.6300,11690,2023-02-06,0.07,12.7,23.7,34.6
PEWH,-105.7600,39.6300,11690,2023-02-07,0.07,0.2,7.3,14.3
PEWH,-105.7600,39.6300,11690,2023-02-08,0.00,-0.6,11.3,23.3
PEWH,-105.7600,39.6300,11690,2023-02-09,0.16,-2.3,7.8,18.0
PEWH,-105.7600,39.6300,11690,2023-02-10,0.00,-6.8,-0.6,5.7
PEWH,-105.7600,39.6300,11690,2023-02-11,0.04,6.1,18.1,30.2
PEWH,-105.7600,39.6300,11690,2023-02-12,0.00,13.9,26.5,39.1
PEWH,-105.7600,39.6300,11690,2023-02-13,0.00,11.4,20.3,29.1
PEWH,-105.7600,39.6300,11690,2023-02-14,0.00,10.7,22.1,33.6
PEWH,-105.7600,39.6300,11690,2023-02-15,0.18,-1.3,7.9,17.1
PEWH,-105.7600,39.6300,11690,2023-02-16,0.07,-8.5,-4.0,0.5
PEWH,-105.7600,39.6300,11690,2023-02-17,0.00,-9.8,-0.7,8.3
PEWH,-105.7600,39.6300,11690,2023-02-18,0.02,0.9,14.1,27.4
PEWH,-105.7600,39.6300,11690,2023-02-19,0.00,6.3,16.7,27.1
PEWH,-105.7600,39.6300,11690,2023-02-20,0.07,9.9,13.2,16.5
PEWH,-105.7600,39.6300,11690,2023-02-21,0.05,13.7,20.0,26.3
PEWH,-105.7600,39.6300,11690,2023-02-22,0.11,13.6,24.0,34.3
PEWH,-105.7600,39.6300,11690,2023-02-23,0.50,-3.7,8.5,20.7
PEWH,-105.7600,39.6300,11690,2023-02-24,0.06,-3.6,2.7,8.9
PEWH,-105.7600,39.6300,11690,2023-02-25,0.08,3.2,8.9,14.6
PEWH,-105.7600,39.6300,11690,2023-02-26,0.02,13.1,22.8,32.5
PEWH,-105.7600,39.6300,11690,2023-02-27,0.03,9.4,19.8,30.1
PEWH,-105.7600,39.6300,11690,2023-02-28,0.05,5.2,12.4,19.7
PEWH,-105.7600,39.6300,11690,2023-03-01,0.25,-1.2,6.7,14.7
PEWH,-105.7600,39.6300,11690,2023-03-02,0.11,-1.1,8.2,17.5
PEWH,-105.7600,39.6300,11690,2023-03-03,0.03,1.1,12.2,23.4
PEWH,-105.7600,39.6300,11690,2023-03-04,0.12,1.3,13.4,25.5
PEWH,-105.7600,39.6300,11690,2023-03-05,0.00,-1.3,11.6,24.6
PEWH,-105.7600,39.6300,11690,2023-03-06,0.00,10.2,17.1,24.0
PEWH,-105.7600,39.6300,11690,2023-03-07,0.00,8.3,20.1,31.9
PEWH,-105.7600,39.6300,11690,2023-03-08,0.00,9.3,22.7,36.2
PEWH,-105.7600,39.6300,11690,2023-03-09,0.05,10.3,21.2,32.1
PEWH,-105.7600,39.6300,11690,2023-03-10,0.00,6.0,16.2,26.4
PEWH,-105.7600,39.6300,11690,2023-03-11,0.30,15.8,23.6,31.5
PEWH,-105.7600,39.6300,11690,2023-03-12,0.34,9.4,17.6,25.9
PEWH,-105.7600,39.6300,11690,2023-03-13,0.28,10.2,18.3,26.3
PEWH,-105.7600,39.6300,11690,2023-03-14,0.00,10.7,20.6,30.5
PEWH,-105.7600,39.6300,11690,2023-03-15,0.00,11.3,23.5,35.7
PEWH,-105.7600,39.6300,11690,2023-03-16,0.14,16.8,28.1,39.5
PEWH,-105.7600,39.6300,11690,2023-03-17,0.06,-2.7,8.4,19.6
PEWH,-105.7600,39.6300,11690,2023-03-18,0.00,-7.5,5.3,18.2
PEWH,-105.7600,39.6300,11690,2023-03-19,0.00,-6.8,6.0,18.8
PEWH,-105.7600,39.6300,11690,2023-03-20,0.02,-1.6,12.9,27.4
PEWH,-105.7600,39.6300,11690,2023-03-21,0.10,8.2,18.7,29.1
PEWH,-105.7600,39.6300,11690,2023-03-22,0.23,5.7,14.4,23.0
PEWH,-105.7600,39.6300,11690,2023-03-23,0.41,9.0,20.0,31.0
PEWH,-105.7600,39.6300,11690,2023-03-24,0.11,5.9,15.5,25.2
PEWH,-105.7600,39.6300,11690,2023-03-25,0.07,-0.6,11.7,23.9
PEWH,-105.7600,39.6300,11690,2023-03-26,0.00,-5.9,0.9,7.7
PEWH,-105.7600,39.6300,11690,2023-03-27,0.08,-9.5,2.7,14.8
PEWH,-105.7600,39.6300,11690,2023-03-28,0.00,-7.4,1.0,9.3
PEWH,-105.7600,39.6300,11690,2023-03-29,0.04,-7.1,12.7,32.4
PEWH,-105.7600,39.6300,11690,2023-03-30,0.00,13.3,28.1,42.8
PEWH,-105.7600,39.6300,11690,2023-03-31,0.12,7.9,22.0,36.1
PEWH,-105.7600,39.6300,11690,2023-04-01,0.33,4.1,9.9,15.8
PEWH,-105.7600,39.6300,11690,2023-04-02,0.08,11.4,21.3,31.2
PEWH,-105.7600,39.6300,11690,2023-04-03,0.00,19.8,28.6,37.4
PEWH,-105.7600,39.6300,11690,2023-04-04,0.03,19.9,29.4,38.9
PEWH,-105.7600,39.6300,11690,2023-04-05,0.24,-1.1,10.4,21.8
PEWH,-105.7600,39.6300,11690,2023-04-06,0.05,-5.7,5.6,16.8
PEWH,-105.7600,39.6300,11690,2023-04-07,0.00,-5.1,12.2,29.5
PEWH,-105.7600,39.6300,11690,2023-04-08,0.00,10.1,25.0,39.8
PEWH,-105.7600,39.6300,11690,2023-04-09,0.00,17.9,27.7,37.5
PEWH,-105.7600,39.6300,11690,2023-04-10,0.00,18.3,29.4,40.5
PEWH,-105.7600,39.6300,11690,2023-04-11,0.00,21.4,36.8,52.3
PEWH,-105.7600,39.6300,11690,2023-04-12,0.00,28.2,40.9,53.5
PEWH,-105.7600,39.6300,11690,2023-04-13,0.00,28.8,40.7,52.6
PEWH,-105.7600,39.6300,11690,2023-04-14,0.00,22.8,36.0,49.3
PEWH,-105.7600,39.6300,11690,2023-04-15,0.26,9.6,21.3,33.0
PEWH,-105.7600,39.6300,11690,2023-04-16,0.03,5.4,14.0,22.7
PEWH,-105.7600,39.6300,11690,2023-04-17,0.00,10.4,24.6,38.8
PEWH,-105.7600,39.6300,11690,2023-04-18,0.00,21.1,33.0,44.9
PEWH,-105.7600,39.6300,11690,2023-04-19,0.00,22.2,33.5,44.8
PEWH,-105.7600,39.6300,11690,2023-04-20,0.00,2.8,18.4,33.9
PEWH,-105.7600,39.6300,11690,2023-04-21,0.09,0.4,8.8,17.2
PEWH,-105.7600,39.6300,11690,2023-04-22,0.36,-0.7,9.8,20.3
PEWH,-105.7600,39.6300,11690,2023-04-23,0.22,5.7,17.0,28.3
PEWH,-105.7600,39.6300,11690,2023-04-24,0.00,5.7,20.3,34.9
PEWH,-105.7600,39.6300,11690,2023-04-25,0.27,15.6,27.5,39.4
PEWH,-105.7600,39.6300,11690,2023-04-26,0.55,14.2,25.3,36.5
PEWH,-105.7600,39.6300,11690,2023-04-27,0.00,20.1,29.4,38.8
PEWH,-105.7600,39.6300,11690,2023-04-28,0.41,16.7,28.0,39.2
PEWH,-105.7600,39.6300,11690,2023-04-29,0.00,12.2,22.0,31.8
PEWH,-105.7600,39.6300,11690,2023-04-30,0.00,18.8,31.8,44.9
PEWH,-105.7600,39.6300,11690,2023-05-01,0.00,27.2,37.1,47.1
PEWH,-105.7600,39.6300,11690,2023-05-02,0.00,30.0,41.4,52.7
PEWH,-105.7600,39.6300,11690,2023-05-03,0.08,27.8,40.0,52.3
PEWH,-105.7600,39.6300,11690,2023-05-04,0.04,27.9,39.5,51.1
PEWH,-105.7600,39.6300,11690,2023-05-05,0.05,28.4,36.8,45.2
PEWH,-105.7600,39.6300,11690,2023-05-06,0.00,24.0,35.0,46.0
PEWH,-105.7600,39.6300,11690,2023-05-07,0.00,19.9,31.3,42.7
PEWH,-105.7600,39.6300,11690,2023-05-08,0.00,24.1,32.5,40.8
PEWH,-105.7600,39.6300,11690,2023-05-09,0.00,25.4,36.9,48.4
PEWH,-105.7600,39.6300,11690,2023-05-10,0.00,28.2,40.8,53.4
PEWH,-105.7600,39.6300,11690,2023-05-11,0.74,26.8,36.3,45.7
PEWH,-105.7600,39.6300,11690,2023-05-12,1.13,27.0,31.0,35.1
PEWH,-105.7600,39.6300,11690,2023-05-13,0.15,27.4,33.1,38.7
PEWH,-105.7600,39.6300,11690,2023-05-14,0.15,26.3,34.1,42.0
PEWH,-105.7600,39.6300,11690,2023-05-15,0.12,28.7,37.5,46.2
PEWH,-105.7600,39.6300,11690,2023-05-16,0.00,28.6,39.8,51.0
PEWH,-105.7600,39.6300,11690,2023-05-17,0.00,29.6,39.6,49.7
PEWH,-105.7600,39.6300,11690,2023-05-18,0.00,29.2,40.1,51.0
PEWH,-105.7600,39.6300,11690,2023-05-19,0.24,29.3,39.3,49.3
PEWH,-105.7600,39.6300,11690,2023-05-20,0.13,29.1,34.5,39.9
PEWH,-105.7600,39.6300,11690,2023-05-21,0.19,28.6,38.2,47.9
PEWH,-105.7600,39.6300,11690,2023-05-22,0.00,28.9,40.0,51.2
PEWH,-105.7600,39.6300,11690,2023-05-23,0.04,29.0,40.9,52.7
PEWH,-105.7600,39.6300,11690,2023-05-24,0.05,29.4,41.4,53.5
PEWH,-105.7600,39.6300,11690,2023-05-25,0.13,29.7,39.3,49.0
PEWH,-105.7600,39.6300,11690,2023-05-26,0.01,29.7,42.6,55.5
PEWH,-105.7600,39.6300,11690,2023-05-27,0.06,31.4,42.4,53.4
PEWH,-105.7600,39.6300,11690,2023-05-28,0.02,28.1,38.5,48.9
PEWH,-105.7600,39.6300,11690,2023-05-29,0.00,28.2,40.1,52.0
PEWH,-105.7600,39.6300,11690,2023-05-30,0.00,30.4,42.8,55.3
PEWH,-105.7600,39.6300,11690,2023-05-31,0.00,32.6,43.3,54.0
PEWH,-105.7600,39.6300,11690,2023-06-01,0.06,30.3,41.8,53.4
PEWH,-105.7600,39.6300,11690,2023-06-02,0.15,30.1,38.1,46.2
PEWH,-105.7600,39.6300,11690,2023-06-03,0.14,29.7,35.9,42.2
PEWH,-105.7600,39.6300,11690,2023-06-04,0.19,29.2,36.7,44.3
PEWH,-105.7600,39.6300,11690,2023-06-05,0.10,31.1,37.6,44.2
PEWH,-105.7600,39.6300,11690,2023-06-06,0.15,30.2,40.2,50.1
PEWH,-105.7600,39.6300,11690,2023-06-07,0.11,31.1,43.1,55.0
PEWH,-105.7600,39.6300,11690,2023-06-08,0.25,30.7,41.4,52.1
PEWH,-105.7600,39.6300,11690,2023-06-09,0.09,31.1,42.5,53.9
PEWH,-105.7600,39.6300,11690,2023-06-10,0.00,31.3,42.2,53.1
PEWH,-105.7600,39.6300,11690,2023-06-11,0.07,30.9,42.2,53.6
PEWH,-105.7600,39.6300,11690,2023-06-12,0.19,29.8,41.3,52.8
PEWH,-105.7600,39.6300,11690,2023-06-13,0.09,28.8,36.7,44.7
PEWH,-105.7600,39.6300,11690,2023-06-14,0.05,29.6,34.7,39.8
PEWH,-105.7600,39.6300,11690,2023-06-15,0.03,32.3,42.3,52.2
PEWH,-105.7600,39.6300,11690,2023-06-16,0.15,31.0,40.3,49.6
PEWH,-105.7600,39.6300,11690,2023-06-17,0.35,29.2,36.9,44.6
PEWH,-105.7600,39.6300,11690,2023-06-18,0.05,28.4,35.2,41.9
PEWH,-105.7600,39.6300,11690,2023-06-19,0.00,34.8,45.2,55.5
PEWH,-105.7600,39.6300,11690,2023-06-20,0.00,39.7,52.4,65.2
PEWH,-105.7600,39.6300,11690,2023-06-21,0.00,37.3,50.4,63.5
PEWH,-105.7600,39.6300,11690,2023-06-22,0.25,35.6,49.2,62.9
PEWH,-105.7600,39.6300,11690,2023-06-23,0.07,36.2,47.5,58.7
PEWH,-105.7600,39.6300,11690,2023-06-24,0.00,33.8,47.7,61.7
PEWH,-105.7600,39.6300,11690,2023-06-25,0.00,34.5,45.6,56.7
PEWH,-105.7600,39.6300,11690,2023-06-26,0.00,34.5,49.5,64.6
PEWH,-105.7600,39.6300,11690,2023-06-27,0.00,42.4,54.4,66.3
PEWH,-105.7600,39.6300,11690,2023-06-28,0.00,41.1,52.8,64.5
PEWH,-105.7600,39.6300,11690,2023-06-29,0.00,39.5,52.8,66.0
PEWH,-105.7600,39.6300,11690,2023-06-30,0.03,34.6,48.3,62.0
PEWH,-105.7600,39.6300,11690,2023-07-01,0.11,32.1,43.2,54.3
PEWH,-105.7600,39.6300,11690,2023-07-02,0.00,31.4,45.1,58.9
PEWH,-105.7600,39.6300,11690,2023-07-03,0.00,38.3,49.5,60.7
PEWH,-105.7600,39.6300,11690,2023-07-04,0.00,38.6,52.5,66.4
PEWH,-105.7600,39.6300,11690,2023-07-05,0.28,39.1,51.2,63.3
PEWH,-105.7600,39.6300,11690,2023-07-06,0.09,37.1,50.3,63.4
PEWH,-105.7600,39.6300,11690,2023-07-07,0.00,35.7,49.1,62.5
PEWH,-105.7600,39.6300,11690,2023-07-08,0.12,35.5,50.6,65.7
PEWH,-105.7600,39.6300,11690,2023-07-09,0.00,37.7,51.2,64.7
PEWH,-105.7600,39.6300,11690,2023-07-10,0.00,37.1,51.5,66.0
PEWH,-105.7600,39.6300,11690,2023-07-11,0.00,43.4,55.0,66.5
PEWH,-105.7600,39.6300,11690,2023-07-12,0.00,45.8,57.2,68.7
PEWH,-105.7600,39.6300,11690,2023-07-13,0.00,45.5,56.6,67.8
PEWH,-105.7600,39.6300,11690,2023-07-14,0.00,44.0,55.9,67.9
PEWH,-105.7600,39.6300,11690,2023-07-15,0.00,41.8,53.6,65.3
PEWH,-105.7600,39.6300,11690,2023-07-16,0.00,40.6,53.3,66.0
PEWH,-105.7600,39.6300,11690,2023-07-17,0.00,43.7,56.6,69.6
PEWH,-105.7600,39.6300,11690,2023-07-18,0.00,49.0,61.1,73.2
PEWH,-105.7600,39.6300,11690,2023-07-19,0.07,45.0,57.6,70.2
PEWH,-105.7600,39.6300,11690,2023-07-20,0.25,43.1,54.7,66.3
PEWH,-105.7600,39.6300,11690,2023-07-21,0.24,39.4,52.0,64.6
PEWH,-105.7600,39.6300,11690,2023-07-22,0.00,36.2,50.2,64.2
PEWH,-105.7600,39.6300,11690,2023-07-23,0.00,41.1,54.1,67.2
PEWH,-105.7600,39.6300,11690,2023-07-24,0.00,45.1,57.6,70.1
PEWH,-105.7600,39.6300,11690,2023-07-25,0.04,47.3,60.8,74.3
PEWH,-105.7600,39.6300,11690,2023-07-26,0.00,47.7,58.8,69.8
PEWH,-105.7600,39.6300,11690,2023-07-27,0.02,44.3,57.2,70.2
PEWH,-105.7600,39.6300,11690,2023-07-28,0.05,43.2,55.6,68.0
PEWH,-105.7600,39.6300,11690,2023-07-29,0.05,45.0,57.2,69.5
PEWH,-105.7600,39.6300,11690,2023-07-30,0.01,45.4,57.2,68.9
